,Unnamed: 0,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,OeFG%,OTOV%,DRB%,OFT/FGA,Arena,Attend.,Attend./G,Year,3PAr_Norm,ORtg_Norm,DRtg_Norm,Pace_Norm,FTr_Norm,TS%_Norm,eFG%_Norm,TOV%_Norm,ORB%_Norm,FT/FGA_Norm,OeFG%_Norm,OTOV%_Norm,DRB%_Norm,OFT/FGA_Norm,PREDICTED_W,W_SIGMA,DELTA
149,156,Chicago Bulls,26.6,30,52,31,51,-3.8,0.69,-3.12,108.6,112.4,-3.8,99.7,0.346,0.044,0.538,0.487,14.7,35.1,0.266,0.509,13.5,67.4,0.28,Chicago Stadium,469226.0,11445.0,1986,1.169942196531792,1.0131007909146217,1.048337388483374,0.97620263942103,1.0120819025817118,0.9952545644655352,0.9886142983230362,0.9865771812080536,1.0820265379975873,1.028927009754457,1.0335481592654718,0.9068341121495328,0.9980685037342262,1.0814441645675903,31.47809039949682,3.151191866041418,-1.4780903994968213
150,157,New York Knicks,25.5,23,59,26,56,-5.61,0.79,-4.82,99.5,105.2,-5.7,98.6,0.318,0.034,0.505,0.466,15.2,29.5,0.218,0.484,17.1,65.0,0.315,Madison Square Garden (IV),592484.0,14452.0,1986,0.9040462427745666,0.9282092881768405,0.9811841038118412,0.965432098765432,0.930179320869897,0.9342073514035228,0.9459841129744044,1.020134228187919,0.9093955233882856,0.8432559704002692,0.9827844972190342,1.1486565420560748,0.9625289724439866,1.216624685138539,25.39855670815502,3.174956361630527,-2.39855670815502
151,158,Los Angeles Clippers,27.0,32,50,24,58,-6.93,0.1,-6.83,105.4,112.1,-6.7,102.7,0.374,0.032,0.534,0.477,15.3,32.0,0.288,0.512,14.0,64.0,0.225,Los Angeles Memorial Sports Arena,337814.0,7663.0,1986,0.8508670520231215,0.9832488339079296,1.0455393349553932,1.0055768412090251,1.093984484293527,0.9878549022762004,0.9683142100617828,1.0268456375838926,0.9864629406245812,1.1140262361251263,1.0396397987110444,0.9404205607476636,0.9477208344063868,0.8690176322418136,25.762433697206053,3.1558708683445236,6.237566302793947
152,159,Los Angeles Lakers,27.8,65,17,62,20,9.3,-0.99,8.32,115.6,106.5,9.1,101.6,0.352,0.062,0.577,0.528,14.0,34.1,0.278,0.476,13.8,66.3,0.23,The Forum,681207.0,17030.175,1987,1.165032679738562,1.0669770054978127,0.9832216112070002,1.0078495643923058,1.0251994428263898,1.0724040404040405,1.08100409471248,0.9817073170731708,1.02109100377555,1.0619498422189009,0.9748886910062332,0.969456322541234,0.9956254896839908,0.8780082987551866,64.38091741495222,3.147793687217891,0.6190825850477779
153,160,Atlanta Hawks,26.1,57,25,59,23,7.23,-0.05,7.18,112.6,105.2,7.4,97.4,0.373,0.06,0.543,0.49,13.3,37.2,0.283,0.46,13.9,67.4,0.284,Omni Coliseum,549526.0,13738.15,1987,1.1274509803921569,1.039287290822264,0.9712198450608116,0.9661864918485292,1.0863619095859187,1.0092121212121214,1.003204557593021,0.9326219512195124,1.1139174586642366,1.0810496595249957,0.942119323241318,0.9764813683567504,1.0121441629668322,1.0841493775933608,58.669138517394806,3.159655478919376,-1.6691385173948063
154,161,Boston Celtics,29.4,59,23,57,25,6.65,-0.08,6.57,113.5,106.8,6.7,98.6,0.305,0.08,0.577,0.532,14.0,29.0,0.247,0.471,12.0,67.6,0.217,Boston Garden,611222.0,14890.0,1987,1.5032679738562091,1.0475942052249287,0.9859912495484284,0.9780902268610367,0.8883120172217298,1.0724040404040405,1.089193519672423,0.9817073170731708,0.868376513474808,0.9435309749211096,0.9646482635796972,0.8430054978619427,1.015147558109167,0.8283817427385891,58.25973973428031,3.1612861724746817,0.7402602657196908
155,162,Dallas Mavericks,26.4,55,27,56,26,6.3,-0.77,5.54,114.9,108.7,6.2,100.5,0.369,0.089,0.558,0.503,12.3,33.8,0.291,0.486,13.5,66.5,0.233,Reunion Arena,696333.0,17408.325,1987,1.6723856209150323,1.060516072073518,1.0035322923774734,0.9969378072975073,1.074711915917437,1.0370909090909093,1.029820188712836,0.8625,1.0121077984637417,1.1116093672147482,0.9953695458593054,0.9483811850946856,0.9986288848263256,0.889460580912863,56.813236446466746,3.163691522678876,-1.813236446466746
156,163,Milwaukee Bucks,27.7,50,32,51,31,3.91,0.12,4.04,109.5,105.6,3.9,100.3,0.35,0.079,0.539,0.487,13.0,31.1,0.268,0.479,16.0,66.1,0.307,MECCA Arena,451797.0,11294.925,1987,1.4844771241830066,1.0106745856575303,0.9749126961827156,0.9949538514620891,1.0193744459921488,1.001777777777778,0.997062488873064,0.9115853658536586,0.9312589506574666,1.02375020760671,0.9810329474621547,1.1240073304825902,0.9926220945416556,1.1719502074688797,49.07037933918414,3.1600730559775276,0.929620660815857
157,164,Detroit Pistons,26.8,52,30,50,32,3.44,0.07,3.51,109.2,105.8,3.4,101.0,0.36,0.023,0.544,0.492,14.5,34.7,0.275,0.471,13.3,69.9,0.267,Pontiac Silverdome,907520.0,22688.0,1987,0.4321895424836601,1.0079056141899754,0.976759121743668,1.001897696886052,1.0484994301633532,1.0110707070707072,1.0072992700729926,1.016768292682927,1.0390574143991669,1.0504899518352433,0.9646482635796972,0.9343310934636532,1.0496866022460174,1.019253112033195,49.41845391478559,3.1552800190679866,2.5815460852144128
158,165,Portland Trail Blazers,26.9,49,33,49,33,3.13,-0.57,2.57,111.5,108.6,2.9,105.0,0.404,0.047,0.566,0.51,15.3,34.1,0.313,0.493,14.8,66.6,0.265,Memorial Coliseum,519306.0,12982.65,1987,0.8831699346405228,1.0291343954412295,1.0026090795969973,1.0415768135944103,1.176649360516652,1.051959595959596,1.0441516823927364,1.0728658536585367,1.02109100377555,1.195648563361568,1.009706144256456,1.039706780696396,1.0001305823974929,1.0116182572614107,49.13968658187492,3.151366392791006,-0.1396865818749191
159,166,Houston Rockets,26.1,42,40,44,38,1.0,-0.4,0.6,106.5,105.5,1.0,99.9,0.324,0.045,0.528,0.483,14.3,33.5,0.24,0.47,14.1,68.0,0.261,The Summit,660175.0,16504.375,1987,0.8455882352941176,0.9829848709819816,0.9739894834022396,0.9909859397912534,0.943649487147018,0.9813333333333336,0.9888730639131208,1.0027439024390246,1.0031245931519337,0.916791230692576,0.96260017809439,0.9905314599877826,1.0211543483938366,0.9963485477178422,44.223095125612886,3.1435227945274766,-2.223095125612886
160,167,Chicago Bulls,25.4,40,42,43,39,0.89,0.37,1.26,108.6,107.6,1.0,95.8,0.315,0.042,0.528,0.478,13.4,35.0,0.245,0.491,13.8,70.0,0.251,Chicago Stadium,650818.0,16270.45,1987,0.7892156862745099,1.0023676712548657,0.9933769517922368,0.950314845165186,0.917437001392934,0.9813333333333336,0.978636282713192,0.9396341463414636,1.048040619710975,0.9358910479986712,1.0056099732858417,0.969456322541234,1.0511882998171846,0.9581742738589212,41.73269302937276,3.160400446459445,-1.7326930293727614
161,168,Utah Jazz,26.9,44,38,42,40,0.4,-0.36,0.04,104.1,103.7,0.4,103.2,0.318,0.06,0.516,0.473,14.1,31.2,0.231,0.466,15.7,65.2,0.269,Salt Palace,491382.0,12284.55,1987,1.1274509803921569,0.9608330992415424,0.9573716533536708,1.023721211075649,0.9261744966442952,0.9590303030303032,0.9683995015132632,0.988719512195122,0.9342533524280692,0.8824115595416044,0.9544078361531612,1.1029321930360416,0.9791068164011492,1.026887966804979,41.818785621157744,3.1601166038747106,2.181214378842256
162,169,Seattle SuperSonics,26.1,39,43,42,40,0.46,-0.39,0.08,110.7,110.3,0.4,101.8,0.345,0.077,0.543,0.495,15.0,37.6,0.261,0.486,13.5,66.0,0.296,Seattle Center Coliseum,356352.0,8908.8,1987,1.4468954248366013,1.02175047152775,1.0183036968650905,1.0098335202277235,1.0048119539065468,1.0092121212121214,1.01344133879295,1.0518292682926829,1.1258950657466475,0.9970104633781764,0.9953695458593054,0.9483811850946856,0.9911203969704884,1.1299585062240662,40.79768119092556,3.1571752993219686,-1.7976811909255588
163,170,Philadelphia 76ers,26.6,45,37,40,42,-0.2,0.31,0.11,108.3,108.5,-0.2,97.3,0.385,0.05,0.549,0.497,16.1,34.9,0.29,0.499,14.5,65.7,0.215,The Spectrum,587748.0,14693.7,1987,0.9395424836601308,0.9995986997873108,1.0016858668165214,0.9651945139308205,1.121311890591364,1.0203636363636366,1.0175360512729217,1.1289634146341463,1.0450462179403723,1.1077894037535292,1.0219946571682992,1.0186316432498477,0.9866153042569864,0.8207468879668048,40.09001397734755,3.1608408757696878,4.909986022652447
164,171,Indiana Pacers,25.9,41,41,39,43,-0.65,0.47,-0.17,106.0,106.6,-0.6,98.8,0.296,0.043,0.525,0.478,13.4,30.5,0.232,0.487,14.9,68.8,0.281,Market Square Arena,521007.0,13025.175,1987,0.8080065359477123,0.9783699185360568,0.9841448239874764,0.9800741826964549,0.862099531467646,0.975757575757576,0.978636282713192,0.9396341463414636,0.9132925400338496,0.8862315230028235,0.9974176313446126,1.046731826511912,1.033167928963176,1.0726970954356845,37.71509947823515,3.1532105961754753,3.284900521764847
165,172,Denver Nuggets,28.2,37,45,39,43,-0.87,-0.28,-1.14,109.3,110.2,-0.9,106.2,0.323,0.049,0.527,0.478,11.8,32.2,0.248,0.503,15.4,67.0,0.307,McNichols Sports Arena,494943.0,12373.575,1987,0.9207516339869282,1.0088286046791604,1.0173804840846143,1.053480548606918,0.9407369887298974,0.9794747474747476,0.978636282713192,0.827439024390244,0.9641973701340972,0.9473509383823284,1.030186999109528,1.081857055589493,1.0061373726821623,1.1719502074688797,39.15083428369711,3.1683433567823656,-2.150834283697108
166,173,Washington Bullets,25.9,42,40,37,45,-1.37,0.35,-1.02,105.7,107.0,-1.3,100.2,0.342,0.029,0.511,0.457,13.3,34.5,0.262,0.48,14.6,63.4,0.222,Capital Centre,485316.0,12132.9,1987,0.5449346405228759,0.975600947068502,0.9878376751093806,0.9939618735443804,0.9960744586551856,0.949737373737374,0.9356418016734912,0.9326219512195124,1.0330686108579612,1.0008304268393955,0.983081032947462,1.0256566890653636,0.952076260120136,0.8474688796680496,37.79333669422734,3.1659893479258465,4.206663305772658
167,174,Phoenix Suns,26.0,36,46,35,47,-2.44,-0.19,-2.63,108.0,110.3,-2.3,102.0,0.348,0.035,0.55,0.501,15.3,32.1,0.264,0.502,14.4,65.7,0.265,Arizona Veterans Memorial Coliseum,458347.0,11458.675,1987,0.6576797385620915,0.996829728319756,1.0183036968650905,1.0118174760631415,1.013549449157908,1.0222222222222224,1.0257254762328645,1.0728658536585367,0.9612029683634944,1.0084703537618336,1.0281389136242207,1.0116065974343311,0.9866153042569864,1.0116182572614107,34.53089497138954,3.148042664260138,1.469105028610457
168,175,Golden State Warriors,26.9,42,40,35,47,-2.34,-0.2,-2.54,108.9,111.2,-2.3,101.7,0.341,0.049,0.539,0.487,13.7,32.5,0.266,0.503,14.2,65.3,0.272,Oakland-Alameda County Coliseum Arena,423997.0,9465.0,1987,0.9207516339869282,1.0051366427224206,1.026612611889375,1.0088415423100148,0.9931619602380652,1.001777777777778,0.997062488873064,0.9606707317073172,0.9731805754459056,1.0161102806842717,1.030186999109528,0.9975565058032988,0.9806085139723164,1.0383402489626554,34.577195876799784,3.140606196941945,7.4228041232002155
169,176,Sacramento Kings,26.3,29,53,33,49,-3.22,-0.12,-3.34,108.9,112.1,-3.2,101.3,0.334,0.041,0.535,0.48,14.2,35.2,0.266,0.498,12.4,67.8,0.257,ARCO Arena (I),423653.0,10591.325,1987,0.7704248366013072,1.0051366427224206,1.0349215269136594,1.0048736306391788,0.972774471318222,0.9943434343434344,0.9827309951931636,0.9957317073170732,1.0540294232521807,1.0161102806842717,1.019946571682992,0.8711056811240074,1.0181509532515018,0.9810788381742738,33.14585403468799,3.1506012565582906,-4.145854034687993
170,177,Cleveland Cavaliers,24.6,31,51,31,51,-3.82,0.63,-3.19,102.6,106.4,-3.8,101.3,0.359,0.047,0.519,0.476,16.4,34.4,0.25,0.484,14.2,65.9,0.224,Coliseum at Richfield,447125.0,11178.125,1987,0.8831699346405228,0.946988241903768,0.9822983984265242,1.0048736306391788,1.0455869317462327,0.9646060606060608,0.9745415702332204,1.15,1.0300742090873585,0.9549908653047666,0.9912733748886908,0.9975565058032988,0.9896186993993212,0.8551037344398339,29.97113607763648,3.162131060182205,1.02886392236352
171,178,New Jersey Nets,26.2,24,58,28,54,-5.05,0.63,-4.42,105.6,110.5,-4.9,101.8,0.368,0.063,0.54,0.487,16.4,33.2,0.282,0.488,13.8,68.1,0.33,Brendan Byrne Arena,452704.0,11449.0,1987,1.1838235294117647,0.9746779565793168,1.0201501224260423,1.0098335202277235,1.0717994175003165,1.003636363636364,0.997062488873064,1.15,0.9941413878401252,1.0772296960637766,0.9994657168299198,0.969456322541234,1.0226560459650038,1.2597510373443983,29.21948312536091,3.159561051569104,-5.2194831253609095
172,179,San Antonio Spurs,27.1,28,54,28,54,-5.1,0.01,-5.09,105.9,110.8,-4.9,101.7,0.307,0.054,0.525,0.482,14.2,34.3,0.228,0.514,14.5,68.1,0.244,HemisFair Arena,341132.0,8528.3,1987,1.0147058823529411,0.9774469280468718,1.0229197607674707,1.0088415423100148,0.8941370140559706,0.975757575757576,0.986825707673135,0.9957317073170732,1.0270798073167555,0.8709516691579472,1.052715939447907,1.0186316432498477,1.0226560459650038,0.9314522821576762,30.889908654863547,3.1536854434914674,-2.8899086548635466
173,180,New York Knicks,26.4,24,58,25,57,-6.27,0.85,-5.42,104.8,111.1,-6.3,98.5,0.336,0.053,0.528,0.483,15.0,31.2,0.246,0.497,14.6,61.9,0.27,Madison Square Garden (IV),538048.0,13451.2,1987,0.9959150326797384,0.9672940326658372,1.025689399108899,0.977098248943328,0.978599468152463,0.9813333333333336,0.9888730639131208,1.0518292682926829,0.9342533524280692,0.9397110114598904,1.0178984861976847,1.0256566890653636,0.9295507965526248,1.0307053941908713,25.22551238856796,3.1595685551794244,-1.2255123885679602
174,181,Los Angeles Clippers,26.2,12,70,16,66,-11.43,0.42,-11.0,101.2,112.3,-11.1,102.7,0.343,0.047,0.508,0.457,15.0,31.8,0.255,0.526,15.5,64.3,0.258,Los Angeles Memorial Sports Arena,316140.0,7903.5,1987,0.8831699346405228,0.9340663750551788,1.0367679524746116,1.0187613214871043,0.998986957072306,0.9441616161616164,0.9356418016734912,1.0518292682926829,0.952219763051686,0.974090682610862,1.077292965271594,1.0888821014050092,0.9655915382606424,0.984896265560166,12.123064744602765,3.1572078519632396,-0.12306474460276462
175,182,Boston Celtics,29.8,57,25,56,26,5.94,0.22,6.15,115.4,109.4,6.0,97.9,0.333,0.102,0.588,0.541,14.1,29.8,0.267,0.489,12.5,68.5,0.237,Boston Garden,611231.0,15280.775,1988,1.7894736842105263,1.067873667270167,1.0126775868314082,0.9831033880544884,1.0009147935180345,1.0927601809954748,1.1051603161914914,0.9881170018281537,0.9088980241347302,1.0486680327868854,0.9993779989337124,0.8767917047880451,1.0192792909361454,0.9298874104401228,57.68661083755924,3.170395097970209,-0.6866108375592432
176,183,Los Angeles Lakers,28.9,62,20,56,26,5.84,-1.03,4.81,113.1,107.3,5.8,99.1,0.35,0.068,0.566,0.515,13.9,32.3,0.276,0.484,13.0,67.9,0.206,The Forum,708477.0,17711.925,1988,1.192982456140351,1.0465902232951116,0.9932386203565824,0.9951536849458608,1.0520125457396758,1.0518745959922429,1.0520472510880186,0.9741011578305911,0.9851478583742208,1.084016393442623,0.98915940998756,0.911863372979567,1.0103512971469235,0.8082565677243262,56.38782569746856,3.146257503719176,5.612174302531443
177,184,Detroit Pistons,27.5,54,28,54,28,5.17,0.29,5.46,110.5,105.3,5.2,98.3,0.372,0.029,0.548,0.497,14.2,34.2,0.282,0.475,14.0,68.5,0.245,Pontiac Silverdome,1066505.0,26662.625,1988,0.5087719298245614,1.0225306779320056,0.974725318951986,0.9871201536849458,1.1181390486147411,1.0184227537168713,1.015276667554845,0.9951249238269348,1.043097732396234,1.1075819672131146,0.9707659498844856,0.9820067093626106,1.0192792909361454,0.9612760150119414,53.054675607054776,3.149147897844084,0.9453243929452242
178,185,Dallas Mavericks,27.0,53,29,52,30,4.37,-0.77,3.59,112.2,107.7,4.5,97.0,0.349,0.073,0.54,0.485,13.2,37.5,0.275,0.481,13.0,67.5,0.203,Reunion Arena,695592.0,17389.8,1988,1.280701754385965,1.0382619191309597,0.9969412806375016,0.9740656653859588,1.049006795608991,1.0035552682611506,0.990762945199396,0.9250457038391224,1.1437475135923618,1.0800887978142075,0.9830282566198684,0.911863372979567,1.0043993012874426,0.7964858410098943,53.96088417434544,3.160749058273898,-0.9608841743454377
179,186,Portland Trail Blazers,27.1,53,29,52,30,4.52,-0.94,3.59,111.8,107.4,4.4,103.6,0.362,0.051,0.55,0.499,13.5,34.3,0.279,0.485,14.5,68.4,0.275,Memorial Coliseum,519306.0,12982.65,1988,0.8947368421052632,1.0345604506135586,0.994164285426812,1.0403422982885084,1.0880815473078933,1.0221396250808017,1.0193622879474198,0.9460694698354662,1.0461477257658136,1.0957991803278688,0.9912031277767904,1.0170783775541323,1.0177912919712753,1.0789832821562608,51.949164937694036,3.148243125770142,1.0508350623059641
180,187,Denver Nuggets,28.7,54,28,51,31,4.07,-0.75,3.32,110.1,106.3,3.8,105.5,0.288,0.071,0.534,0.486,11.7,29.7,0.231,0.498,16.0,67.4,0.26,McNichols Sports Arena,520881.0,13022.025,1988,1.2456140350877194,1.0188292094146048,0.9839819696542842,1.059421935033182,0.8656560376372189,0.99240465416936,0.9928057553956834,0.819926873857404,0.9058480307651504,0.9072745901639344,1.017771459036787,1.1222933821286978,1.0029113023225724,1.0201296485841012,47.43522033544802,3.170281793524373,6.564779664551978
181,188,Utah Jazz,27.3,47,35,51,31,3.68,-0.73,2.96,106.8,103.1,3.7,101.5,0.339,0.057,0.546,0.5,15.4,30.4,0.254,0.459,14.9,66.7,0.262,Salt Palace,503969.0,12599.225,1988,1.0000000000000002,0.9882920941460472,0.9543606874069304,1.0192542787286063,1.0189492943021432,1.0147058823529411,1.0214050981437073,1.0792199878123097,0.927197984352208,0.9976092896174864,0.9380664652567976,1.04513571210735,0.9924953095684804,1.0279767997270557,50.522526382602734,3.1515441434563227,-3.5225263826027344
182,189,Atlanta Hawks,26.8,50,32,51,31,3.6,0.42,4.02,111.3,107.6,3.7,96.4,0.344,0.04,0.541,0.491,13.0,34.3,0.264,0.481,14.2,67.3,0.28,Omni Coliseum,572460.0,14311.5,1988,0.7017543859649124,1.0299336149668077,0.9960156155672716,0.9680405169402724,1.033978044955567,1.0054137039431157,1.0030198063771203,0.91102985984156,1.0461477257658136,1.036885245901639,0.9830282566198684,0.9960353766392191,1.001423303357702,1.0986011600136474,48.85347014651243,3.151901184322258,1.1465298534875714
183,190,Chicago Bulls,25.5,50,32,50,32,3.4,0.35,3.76,109.0,105.5,3.5,95.5,0.317,0.035,0.539,0.494,13.6,34.0,0.24,0.478,13.5,70.6,0.24,Chicago Stadium,740411.0,18510.275,1988,0.6140350877192984,1.008650170991752,0.9765766490924458,0.9590027942717428,0.9528227914270778,1.0016968325791855,1.0091482369659828,0.9530773918342474,1.0369977456570747,0.942622950819672,0.9768971032521768,0.9469350411710888,1.050527269198421,0.9416581371545548,49.81012603698265,3.1599763822483555,0.18987396301734805
184,191,Seattle SuperSonics,25.6,44,38,46,36,2.06,-0.77,1.29,110.2,108.1,2.1,100.2,0.328,0.086,0.536,0.491,13.9,36.3,0.245,0.495,15.9,67.2,0.33,Seattle Center Coliseum,475983.0,11899.575,1988,1.5087719298245614,1.019754576543955,1.000643940918421,1.0061997904296192,0.9858860428646106,0.99612152553329,1.0030198063771203,0.9741011578305911,1.1071475931574062,0.9622609289617484,1.0116403056690957,1.1152790484903934,0.9999353043928316,1.294779938587513,42.57192635018433,3.1670828959837087,1.4280736498156728
185,192,Houston Rockets,27.7,46,36,45,37,1.39,-0.57,0.82,107.1,105.7,1.4,101.8,0.338,0.04,0.529,0.476,13.9,33.1,0.263,0.473,14.2,66.7,0.243,The Summit,681051.0,17026.275,1988,0.7017543859649124,0.9910681955340978,0.9784279792329056,1.0222668529514494,1.0159435441714584,0.9831124757595344,0.9723776534328092,0.9741011578305911,1.0095478053308582,1.032957650273224,0.9666785143060244,0.9960353766392191,0.9924953095684804,0.9534288638689868,45.278358821500525,3.149485716791006,0.7216411784994747
186,193,Cleveland Cavaliers,24.6,42,40,43,39,0.76,0.52,1.28,106.8,106.0,0.8,97.3,0.361,0.05,0.547,0.5,15.5,31.0,0.268,0.485,15.2,66.4,0.227,Coliseum at Richfield,504847.0,12621.175,1988,0.8771929824561405,0.9882920941460472,0.9812049744435948,0.9770782396088018,1.0850757971772085,1.0165643180349062,1.0214050981437073,1.086227909811091,0.9454979445696858,1.0525956284153006,0.9912031277767904,1.0661787130222629,0.9880313126738696,0.8906516547253498,43.27392197548479,3.159089858211211,-1.2739219754847895
187,194,Milwaukee Bucks,28.6,42,40,42,40,0.54,0.68,1.21,108.2,107.6,0.6,97.6,0.334,0.058,0.536,0.485,13.6,31.8,0.259,0.483,14.2,66.6,0.259,MECCA Arena,441615.0,11040.375,1988,1.0175438596491229,1.0012472339569505,0.9960156155672716,0.980090813831645,1.0039205436487193,0.99612152553329,0.990762945199396,0.9530773918342474,0.9698978915263228,1.0172472677595628,0.9871156921983296,0.9960353766392191,0.99100731060361,1.0162060730126237,43.38696819064184,3.142219493077639,-1.3869681906418379
188,195,New York Knicks,25.3,38,44,40,42,-0.49,0.63,0.14,105.9,106.4,-0.5,99.1,0.319,0.078,0.525,0.477,15.5,36.0,0.242,0.486,17.0,65.5,0.324,Madison Square Garden (IV),586752.0,14668.8,1988,1.368421052631579,0.979963789981895,0.984907634724514,0.9951536849458608,0.9588342916884476,0.975678733031674,0.9744204636290966,1.086227909811091,1.0979976130486673,0.9504781420765028,0.9932468455660208,1.1924367185117415,0.9746393219900368,1.2712384851586491,37.807975475667064,3.1690980732651504,0.19202452433293615
189,196,Washington Bullets,26.6,38,44,39,43,-0.77,0.61,-0.16,106.5,107.2,-0.7,98.1,0.346,0.019,0.524,0.47,14.4,34.2,0.267,0.487,14.4,65.2,0.231,Capital Centre,433376.0,10834.4,1988,0.3333333333333333,0.9855159927579964,0.9923129552863524,0.9851117708697168,1.0399895452169363,0.973820297349709,0.9601207922550848,1.0091407678244977,1.043097732396234,1.0486680327868854,0.9952905633552516,1.0100640439158282,0.970175325095426,0.9063459570112592,36.855841156018066,3.156224393126459,1.1441588439819341
